date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,source_url,location,vaccine
2021-07-13,376860,,9,626030,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-14,379285,,9,633603,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-15,380876,,9,640134,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-16,382601,,9,646376,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-17,384748,,9,653005,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-19,385895,,10,658953,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-20,386706,,10,664283,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-21,387284,,10,668675,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-22,387900,,10,673009,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-23,388639,,23,678157,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-24,389528,,25,683653,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-25,389528,,25,683654,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-26,390291,,40,689741,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-27,390754,,61,694772,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-28,391421,,84,698205,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-29,392075,,91,701973,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-30,392703,,107,705711,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-07-31,393357,,117,710383,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-02,393948,,130,714986,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-03,394468,,156,719317,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-04,394925,,171,722866,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-05,395420,,190,726029,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-06,395988,,207,729093,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-07,396656,,228,732585,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-08,396694,,228,732623,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-09,397153,,243,735453,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-10,397564,,255,737828,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-11,398044,,274,740015,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-12,398491,,286,741720,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-13,398921,,300,743504,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-14,399358,,309,745547,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-16,399696,,315,747079,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-17,400287,,326,748539,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-18,400906,,334,749761,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-19,401546,,341,751029,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-20,402160,,350,752312,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-21,402607,,359,753561,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-22,402706,,359,753666,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-23,402967,,362,754697,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-24,403609,,373,756021,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-25,404105,,388,757158,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-26,404544,,391,758178,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-27,405137,,396,759477,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-28,405643,,398,760584,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-30,406103,,402,761693,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-08-31,406757,,423,763056,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-01,407199,,438,764063,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-02,407711,,447,765127,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-03,408398,,455,766414,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-04,408810,,460,767268,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-05,408891,,460,767357,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-06,409317,,463,768255,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-07,409974,,484,769411,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-08,410427,,500,770280,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-09,411002,,505,771244,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-10,411668,,515,772376,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-11,412273,,518,773370,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-12,412299,,518,773404,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-13,412360,,521,773484,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-14,413174,,535,775067,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-15,413628,,546,775980,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-16,414065,,556,776936,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-17,414800,,572,778311,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-18,415099,,578,778681,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-19,415201,,581,778800,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-20,415318,,584,778943,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-21,415863,,594,780288,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-22,416196,,601,781013,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-23,416536,,611,781714,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-24,417002,,626,782716,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-25,417398,,641,783646,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-26,417478,,641,783730,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-27,417567,,1237,784442,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-28,418030,,2131,786657,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-29,418301,,2877,788040,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-09-30,418591,,3668,789506,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-01,418930,,4709,791474,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-02,419326,,4751,792348,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-03,419351,,4770,792400,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-04,419383,,5238,792926,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-05,419794,,5412,794345,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-06,420016,,5533,795060,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-07,420260,,5750,795905,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-08,420837,,5958,797267,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-09,421236,,6051,798246,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-10,421239,,6054,798252,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-11,421263,,6072,798335,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-12,421958,,6498,800138,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-13,422405,,6767,801224,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-14,422889,,7172,802476,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-15,423346,,7557,803911,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-16,424235,,7869,805315,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-18,425169,,8160,806673,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-19,425896,,8781,808473,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-20,426869,,9498,810469,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-21,427552,,10244,812240,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-22,428445,,11304,814620,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-23,428984,,11695,815902,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-24,428988,,11713,815939,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-25,429776,,12306,817450,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-26,430639,,14251,820668,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-27,431408,,16317,823750,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-28,432233,,18026,826569,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-29,433099,,20023,829702,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-10-30,433762,,21152,831765,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-01,433762,,21158,831771,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-02,434764,,23341,835365,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-03,435533,,25286,838283,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-04,436281,,27014,840977,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-05,437038,,28703,843853,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-06,437534,,29645,845612,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-07,437534,,29657,845636,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-08,438055,,30531,847176,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-09,438799,,32090,849998,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-10,439282,,33481,852185,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-11,439884,,34785,854527,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-12,440515,,36213,857054,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-13,440957,,37191,859128,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-14,440959,,37194,859133,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-15,441474,,38197,861384,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-16,442031,,39679,864072,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-17,442469,,41286,866939,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-18,442930,,43475,870180,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-19,443458,,46598,874528,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-20,443887,,48338,877247,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-21,443889,,48358,877270,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-22,444249,,50389,880341,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-23,444708,,54094,885305,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-24,445108,,58193,890487,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-25,445520,,62129,895600,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-26,445871,,66443,901101,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-27,446164,,68430,903952,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-28,446165,,68452,903976,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-29,,429705,,,https://download.data.public.lu/resources/covid-19-rapports-journaliers/20211130-172453/coronavirus-rapport-journalier-30112021.pdf,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-11-30,446895,,77204,914403,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-01,447646,,81853,920465,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-02,448354,,86614,926583,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-03,449079,,91868,933258,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-04,449691,,94402,936894,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-05,449696,,94488,936989,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-06,450378,,97193,940901,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-07,451267,,102164,947466,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-08,451977,,107695,954191,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-09,452757,,112990,960736,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-10,453629,,119168,968381,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-11,454277,,122341,972640,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-12,454399,,122698,973138,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-13,454972,,125503,977016,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-14,455644,,131346,984084,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-15,456334,,138242,992108,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-16,456974,,145582,1000545,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-12-17,457805,,153026,1009398,https://data.public.lu/en/datasets/donnees-covid19/#_,Luxembourg,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
