location,date,vaccine,total_vaccinations
South Korea,2021-06-17,Johnson&Johnson,1097056
South Korea,2021-06-18,Johnson&Johnson,1128415
South Korea,2021-06-19,Johnson&Johnson,1147549
South Korea,2021-06-20,Johnson&Johnson,1147994
South Korea,2021-06-21,Johnson&Johnson,1151768
South Korea,2021-06-22,Johnson&Johnson,1154754
South Korea,2021-06-23,Johnson&Johnson,1156278
South Korea,2021-06-24,Johnson&Johnson,1157102
South Korea,2021-06-25,Johnson&Johnson,1157763
South Korea,2021-06-26,Johnson&Johnson,1157931
South Korea,2021-06-27,Johnson&Johnson,1157983
South Korea,2021-06-28,Johnson&Johnson,1158943
South Korea,2021-06-29,Johnson&Johnson,1160064
South Korea,2021-06-30,Johnson&Johnson,1161342
South Korea,2021-07-01,Johnson&Johnson,1162549
South Korea,2021-07-02,Johnson&Johnson,1163761
South Korea,2021-07-03,Johnson&Johnson,1164216
South Korea,2021-07-04,Johnson&Johnson,1164247
South Korea,2021-07-05,Johnson&Johnson,1164298
South Korea,2021-07-06,Johnson&Johnson,1164398
South Korea,2021-07-07,Johnson&Johnson,1164546
South Korea,2021-07-08,Johnson&Johnson,1164666
South Korea,2021-07-09,Johnson&Johnson,1164784
South Korea,2021-07-10,Johnson&Johnson,1164848
South Korea,2021-07-11,Johnson&Johnson,1164868
South Korea,2021-07-12,Johnson&Johnson,1164937
South Korea,2021-07-13,Johnson&Johnson,1165032
South Korea,2021-07-14,Johnson&Johnson,1165121
South Korea,2021-07-15,Johnson&Johnson,1165220
South Korea,2021-07-16,Johnson&Johnson,1165335
South Korea,2021-07-17,Johnson&Johnson,1165396
South Korea,2021-07-18,Johnson&Johnson,1165416
South Korea,2021-07-19,Johnson&Johnson,1165536
South Korea,2021-07-20,Johnson&Johnson,1165636
South Korea,2021-07-21,Johnson&Johnson,1165748
South Korea,2021-07-22,Johnson&Johnson,1165814
South Korea,2021-07-23,Johnson&Johnson,1165926
South Korea,2021-07-24,Johnson&Johnson,1165994
South Korea,2021-07-25,Johnson&Johnson,1166029
South Korea,2021-07-26,Johnson&Johnson,1166241
South Korea,2021-07-27,Johnson&Johnson,1166357
South Korea,2021-07-28,Johnson&Johnson,1166461
