location,date,vaccine,total_vaccinations
Norway,2021-08-06,Pfizer/BioNTech,4834160
Norway,2021-08-13,Johnson&Johnson,5712
Norway,2021-08-13,Moderna,782994
Norway,2021-08-13,Oxford/AstraZeneca,146387
Norway,2021-08-13,Pfizer/BioNTech,5064133
Norway,2021-08-20,Johnson&Johnson,5862
Norway,2021-08-20,Moderna,856675
Norway,2021-08-20,Oxford/AstraZeneca,146457
Norway,2021-08-20,Pfizer/BioNTech,5366189
Norway,2021-08-27,Johnson&Johnson,5975
Norway,2021-08-27,Moderna,1045886
Norway,2021-08-27,Oxford/AstraZeneca,146539
Norway,2021-08-27,Pfizer/BioNTech,5638713
Norway,2021-09-03,Johnson&Johnson,6049
Norway,2021-09-03,Moderna,1260649
Norway,2021-09-03,Oxford/AstraZeneca,146598
Norway,2021-09-03,Pfizer/BioNTech,5733423
Norway,2021-09-10,Johnson&Johnson,6110
Norway,2021-09-10,Moderna,1391674
Norway,2021-09-10,Oxford/AstraZeneca,146658
Norway,2021-09-10,Pfizer/BioNTech,5785316
Norway,2021-09-17,Johnson&Johnson,6169
Norway,2021-09-17,Moderna,1456828
Norway,2021-09-17,Oxford/AstraZeneca,146684
Norway,2021-09-17,Pfizer/BioNTech,5824848
Norway,2021-09-24,Johnson&Johnson,6243
Norway,2021-09-24,Moderna,1498895
Norway,2021-09-24,Oxford/AstraZeneca,146714
Norway,2021-09-24,Pfizer/BioNTech,5858314
Norway,2021-10-01,Johnson&Johnson,6263
Norway,2021-10-01,Moderna,1529733
Norway,2021-10-01,Oxford/AstraZeneca,146741
Norway,2021-10-01,Pfizer/BioNTech,5891582
Norway,2021-10-08,Johnson&Johnson,6322
Norway,2021-10-08,Moderna,1542889
Norway,2021-10-08,Oxford/AstraZeneca,146764
Norway,2021-10-08,Pfizer/BioNTech,5925655
Norway,2021-10-15,Johnson&Johnson,6345
Norway,2021-10-15,Moderna,1549615
Norway,2021-10-15,Oxford/AstraZeneca,146778
Norway,2021-10-15,Pfizer/BioNTech,5962532
Norway,2021-10-22,Johnson&Johnson,6394
Norway,2021-10-22,Moderna,1554475
Norway,2021-10-22,Oxford/AstraZeneca,146787
Norway,2021-10-22,Pfizer/BioNTech,5991534
Norway,2021-10-29,Johnson&Johnson,6424
Norway,2021-10-29,Moderna,1559037
Norway,2021-10-29,Oxford/AstraZeneca,146801
Norway,2021-10-29,Pfizer/BioNTech,6021483
Norway,2021-11-05,Johnson&Johnson,6461
Norway,2021-11-05,Moderna,1562182
Norway,2021-11-05,Oxford/AstraZeneca,146820
Norway,2021-11-05,Pfizer/BioNTech,6088324
Norway,2021-11-12,Johnson&Johnson,6496
Norway,2021-11-12,Moderna,1570639
Norway,2021-11-12,Oxford/AstraZeneca,146834
Norway,2021-11-12,Pfizer/BioNTech,6189418
Norway,2021-11-19,Johnson&Johnson,6538
Norway,2021-11-19,Moderna,1587315
Norway,2021-11-19,Oxford/AstraZeneca,146850
Norway,2021-11-19,Pfizer/BioNTech,6309755
Norway,2021-11-26,Johnson&Johnson,6569
Norway,2021-11-26,Moderna,1611612
Norway,2021-11-26,Oxford/AstraZeneca,146864
Norway,2021-11-26,Pfizer/BioNTech,6484262
Norway,2021-12-03,Johnson&Johnson,6607
Norway,2021-12-03,Moderna,1638542
Norway,2021-12-03,Oxford/AstraZeneca,146876
Norway,2021-12-03,Pfizer/BioNTech,6673839
Norway,2021-12-10,Johnson&Johnson,6628
Norway,2021-12-10,Moderna,1668385
Norway,2021-12-10,Oxford/AstraZeneca,146894
Norway,2021-12-10,Pfizer/BioNTech,6905773
Norway,2021-12-17,Johnson&Johnson,6662
Norway,2021-12-17,Moderna,1720432
Norway,2021-12-17,Oxford/AstraZeneca,146910
Norway,2021-12-17,Pfizer/BioNTech,7170583
Norway,2021-12-24,Johnson&Johnson,6688
Norway,2021-12-24,Moderna,1776403
Norway,2021-12-24,Oxford/AstraZeneca,146915
Norway,2021-12-24,Pfizer/BioNTech,7296160
Norway,2021-12-31,Johnson&Johnson,6709
Norway,2021-12-31,Moderna,1821268
Norway,2021-12-31,Oxford/AstraZeneca,146920
Norway,2021-12-31,Pfizer/BioNTech,7363073
Norway,2022-01-07,Johnson&Johnson,6735
Norway,2022-01-07,Moderna,1954707
Norway,2022-01-07,Oxford/AstraZeneca,146935
Norway,2022-01-07,Pfizer/BioNTech,7593011
Norway,2022-01-14,Johnson&Johnson,6751
Norway,2022-01-14,Moderna,2080807
Norway,2022-01-14,Oxford/AstraZeneca,146956
Norway,2022-01-14,Pfizer/BioNTech,7846737
Norway,2022-01-21,Johnson&Johnson,6762
Norway,2022-01-21,Moderna,2155397
Norway,2022-01-21,Oxford/AstraZeneca,146967
Norway,2022-01-21,Pfizer/BioNTech,8043968
Norway,2022-01-28,Johnson&Johnson,6773
Norway,2022-01-28,Moderna,2198965
Norway,2022-01-28,Oxford/AstraZeneca,146976
Norway,2022-01-28,Pfizer/BioNTech,8179487
