location,date,vaccine,total_vaccinations
Malta,2021-02-26,Johnson&Johnson,5
Malta,2021-03-12,Johnson&Johnson,6
Malta,2021-03-19,Johnson&Johnson,7
Malta,2021-04-09,Johnson&Johnson,9
Malta,2021-04-30,Johnson&Johnson,11
Malta,2021-05-07,Johnson&Johnson,2428
Malta,2021-05-14,Johnson&Johnson,3524
Malta,2021-05-21,Johnson&Johnson,9034
Malta,2021-05-28,Johnson&Johnson,9459
Malta,2021-06-04,Johnson&Johnson,9784
Malta,2021-06-11,Johnson&Johnson,11279
Malta,2021-06-18,Johnson&Johnson,12335
Malta,2021-06-25,Johnson&Johnson,13500
Malta,2021-07-02,Johnson&Johnson,15331
Malta,2021-07-09,Johnson&Johnson,16370
Malta,2021-07-16,Johnson&Johnson,18103
Malta,2021-07-23,Johnson&Johnson,21726
Malta,2021-07-30,Johnson&Johnson,25013
Malta,2021-08-06,Johnson&Johnson,28077
Malta,2021-08-13,Johnson&Johnson,29688
Malta,2021-08-20,Johnson&Johnson,30021
Malta,2021-08-27,Johnson&Johnson,30420
Malta,2021-09-03,Johnson&Johnson,30505
Malta,2021-09-10,Johnson&Johnson,30514
Malta,2021-09-17,Johnson&Johnson,30611
Malta,2021-09-24,Johnson&Johnson,30690
Malta,2021-10-01,Johnson&Johnson,30812
Malta,2021-10-08,Johnson&Johnson,30914
Malta,2021-10-15,Johnson&Johnson,31004
Malta,2021-10-22,Johnson&Johnson,31043
Malta,2021-10-29,Johnson&Johnson,31111
Malta,2021-11-05,Johnson&Johnson,31220
Malta,2021-11-12,Johnson&Johnson,31323
Malta,2021-11-19,Johnson&Johnson,31507
Malta,2021-11-26,Johnson&Johnson,31624
Malta,2021-12-03,Johnson&Johnson,31716
Malta,2021-12-10,Johnson&Johnson,31824
Malta,2021-12-17,Johnson&Johnson,31848
Malta,2021-12-24,Johnson&Johnson,31890
Malta,2021-12-31,Johnson&Johnson,31899
Malta,2022-01-07,Johnson&Johnson,31927
Malta,2022-01-14,Johnson&Johnson,32042
Malta,2022-01-21,Johnson&Johnson,32122
Malta,2022-01-28,Johnson&Johnson,32191
Malta,2022-02-04,Johnson&Johnson,32192
Malta,2022-02-11,Johnson&Johnson,32245
Malta,2022-02-18,Johnson&Johnson,32282
Malta,2022-02-25,Johnson&Johnson,32292
Malta,2021-01-15,Moderna,2
Malta,2021-01-22,Moderna,3
Malta,2021-02-05,Moderna,48
Malta,2021-02-12,Moderna,431
Malta,2021-02-19,Moderna,950
Malta,2021-02-26,Moderna,1480
Malta,2021-03-05,Moderna,1577
Malta,2021-03-12,Moderna,1951
Malta,2021-03-19,Moderna,3573
Malta,2021-03-26,Moderna,9665
Malta,2021-04-02,Moderna,11107
Malta,2021-04-09,Moderna,11667
Malta,2021-04-16,Moderna,13650
Malta,2021-04-23,Moderna,18956
Malta,2021-04-30,Moderna,20297
Malta,2021-05-07,Moderna,21945
Malta,2021-05-14,Moderna,24682
Malta,2021-05-21,Moderna,27088
Malta,2021-05-28,Moderna,30382
Malta,2021-06-04,Moderna,32368
Malta,2021-06-11,Moderna,34748
Malta,2021-06-18,Moderna,37302
Malta,2021-06-25,Moderna,40809
Malta,2021-07-02,Moderna,41747
Malta,2021-07-09,Moderna,42012
Malta,2021-07-16,Moderna,42334
Malta,2021-07-23,Moderna,42539
Malta,2021-07-30,Moderna,42705
Malta,2021-08-06,Moderna,42805
Malta,2021-08-13,Moderna,42862
Malta,2021-08-20,Moderna,42916
Malta,2021-08-27,Moderna,42982
Malta,2021-09-03,Moderna,42994
Malta,2021-09-10,Moderna,42994
Malta,2021-09-17,Moderna,43002
Malta,2021-09-24,Moderna,43004
Malta,2021-10-01,Moderna,43012
Malta,2021-10-08,Moderna,43019
Malta,2021-10-15,Moderna,43020
Malta,2021-10-22,Moderna,44392
Malta,2021-10-29,Moderna,46626
Malta,2021-11-05,Moderna,51889
Malta,2021-11-12,Moderna,63892
Malta,2021-11-19,Moderna,73420
Malta,2021-11-26,Moderna,83469
Malta,2021-12-03,Moderna,97205
Malta,2021-12-10,Moderna,108584
Malta,2021-12-17,Moderna,118484
Malta,2021-12-24,Moderna,129280
Malta,2021-12-31,Moderna,157561
Malta,2022-01-07,Moderna,195893
Malta,2022-01-14,Moderna,216308
Malta,2022-01-21,Moderna,224987
Malta,2022-01-28,Moderna,228418
Malta,2022-02-04,Moderna,229605
Malta,2022-02-11,Moderna,231108
Malta,2022-02-18,Moderna,232177
Malta,2022-02-25,Moderna,233390
Malta,2021-01-08,Oxford/AstraZeneca,3
Malta,2021-01-15,Oxford/AstraZeneca,6
Malta,2021-01-22,Oxford/AstraZeneca,13
Malta,2021-02-05,Oxford/AstraZeneca,23
Malta,2021-02-12,Oxford/AstraZeneca,181
Malta,2021-02-19,Oxford/AstraZeneca,4116
Malta,2021-02-26,Oxford/AstraZeneca,15126
Malta,2021-03-05,Oxford/AstraZeneca,28479
Malta,2021-03-12,Oxford/AstraZeneca,43456
Malta,2021-03-19,Oxford/AstraZeneca,54100
Malta,2021-03-26,Oxford/AstraZeneca,59071
