location,date,vaccine,total_vaccinations
Ireland,2021-12-10,Johnson&Johnson,238408
Ireland,2021-12-10,Moderna,648526
Ireland,2021-12-10,Oxford/AstraZeneca,1201804
Ireland,2021-12-10,Pfizer/BioNTech,6652396
Ireland,2021-12-17,Johnson&Johnson,238458
Ireland,2021-12-17,Moderna,780406
Ireland,2021-12-17,Oxford/AstraZeneca,1201809
Ireland,2021-12-17,Pfizer/BioNTech,6910795
Ireland,2021-12-24,Johnson&Johnson,238510
Ireland,2021-12-24,Moderna,944689
Ireland,2021-12-24,Oxford/AstraZeneca,1201812
Ireland,2021-12-24,Pfizer/BioNTech,7223039
Ireland,2021-12-31,Johnson&Johnson,238535
Ireland,2021-12-31,Moderna,1035266
Ireland,2021-12-31,Oxford/AstraZeneca,1201813
Ireland,2021-12-31,Pfizer/BioNTech,7310585
Ireland,2022-01-07,Johnson&Johnson,238558
Ireland,2022-01-07,Moderna,1101471
Ireland,2022-01-07,Oxford/AstraZeneca,1201818
Ireland,2022-01-07,Pfizer/BioNTech,7468632
Ireland,2022-01-14,Johnson&Johnson,238586
Ireland,2022-01-14,Moderna,1136775
Ireland,2022-01-14,Oxford/AstraZeneca,1201820
Ireland,2022-01-14,Pfizer/BioNTech,7621961
Ireland,2022-01-21,Johnson&Johnson,238601
Ireland,2022-01-21,Moderna,1154002
Ireland,2022-01-21,Oxford/AstraZeneca,1201824
Ireland,2022-01-21,Pfizer/BioNTech,7699269
Ireland,2022-01-28,Johnson&Johnson,238612
Ireland,2022-01-28,Moderna,1159015
Ireland,2022-01-28,Oxford/AstraZeneca,1201825
Ireland,2022-01-28,Pfizer/BioNTech,7757528
Ireland,2022-02-04,Johnson&Johnson,238621
Ireland,2022-02-04,Moderna,1159612
Ireland,2022-02-04,Oxford/AstraZeneca,1201828
Ireland,2022-02-04,Pfizer/BioNTech,7823504
Ireland,2022-02-11,Johnson&Johnson,238629
Ireland,2022-02-11,Moderna,1159712
Ireland,2022-02-11,Oxford/AstraZeneca,1201831
Ireland,2022-02-11,Pfizer/BioNTech,7839909
