location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-03-19,15,17,0.46,0.08,0.0
Austria,2021-03-19,18,24,5.88,1.31,0.0
Austria,2021-03-19,25,49,9.34,3.03,0.0
Austria,2021-03-19,5,9,0.0,0.0,0.0
Austria,2021-03-19,50,59,12.47,4.37,0.0
Austria,2021-03-19,60,69,11.09,3.14,0.0
Austria,2021-03-19,70,79,13.94,3.31,0.0
Austria,2021-03-19,80,,67.0,26.89,0.0
Austria,2021-03-26,0,4,0.0,0.0,0.0
Austria,2021-03-26,10,14,0.01,0.0,0.0
Austria,2021-03-26,15,17,0.51,0.09,0.0
Austria,2021-03-26,18,24,6.54,1.39,0.0
Austria,2021-03-26,25,49,10.56,3.16,0.0
Austria,2021-03-26,5,9,0.0,0.0,0.0
Austria,2021-03-26,50,59,14.31,4.67,0.0
Austria,2021-03-26,60,69,13.51,3.64,0.0
Austria,2021-03-26,70,79,19.16,4.1,0.0
Austria,2021-03-26,80,,72.05,42.44,0.01
Austria,2021-04-02,0,4,0.0,0.0,0.0
Austria,2021-04-02,10,14,0.01,0.0,0.0
Austria,2021-04-02,15,17,0.54,0.12,0.0
Austria,2021-04-02,18,24,6.92,1.52,0.0
Austria,2021-04-02,25,49,11.15,3.34,0.0
Austria,2021-04-02,5,9,0.0,0.0,0.0
Austria,2021-04-02,50,59,15.34,4.98,0.0
Austria,2021-04-02,60,69,15.18,4.28,0.0
Austria,2021-04-02,70,79,27.13,5.61,0.0
Austria,2021-04-02,80,,78.58,53.54,0.01
Austria,2021-04-09,0,4,0.0,0.0,0.0
Austria,2021-04-09,10,14,0.01,0.0,0.0
Austria,2021-04-09,15,17,0.59,0.36,0.0
Austria,2021-04-09,18,24,7.26,2.25,0.0
Austria,2021-04-09,25,49,11.75,4.22,0.0
Austria,2021-04-09,5,9,0.0,0.0,0.0
Austria,2021-04-09,50,59,16.48,6.16,0.0
Austria,2021-04-09,60,69,19.97,6.09,0.0
Austria,2021-04-09,70,79,40.7,9.17,0.0
Austria,2021-04-09,80,,84.36,62.9,0.01
Austria,2021-04-16,0,4,0.0,0.0,0.0
Austria,2021-04-16,10,14,0.01,0.0,0.0
Austria,2021-04-16,15,17,0.67,0.45,0.0
Austria,2021-04-16,18,24,7.77,2.6,0.0
Austria,2021-04-16,25,49,12.87,4.73,0.0
Austria,2021-04-16,5,9,0.0,0.0,0.0
Austria,2021-04-16,50,59,18.69,7.01,0.0
Austria,2021-04-16,60,69,27.98,7.72,0.0
Austria,2021-04-16,70,79,54.83,13.29,0.0
Austria,2021-04-16,80,,88.43,67.09,0.01
Austria,2021-04-23,0,4,0.0,0.0,0.0
Austria,2021-04-23,10,14,0.01,0.0,0.0
Austria,2021-04-23,15,17,0.85,0.46,0.0
Austria,2021-04-23,18,24,8.67,2.77,0.0
Austria,2021-04-23,25,49,14.65,5.0,0.0
Austria,2021-04-23,5,9,0.0,0.0,0.0
Austria,2021-04-23,50,59,22.48,7.42,0.0
Austria,2021-04-23,60,69,37.81,8.39,0.0
Austria,2021-04-23,70,79,64.11,15.67,0.01
Austria,2021-04-23,80,,90.41,71.4,0.01
Austria,2021-04-30,0,4,0.01,0.0,0.0
Austria,2021-04-30,10,14,0.01,0.0,0.0
Austria,2021-04-30,15,17,1.03,0.49,0.0
Austria,2021-04-30,18,24,9.91,3.05,0.0
Austria,2021-04-30,25,49,16.59,5.32,0.0
Austria,2021-04-30,5,9,0.01,0.0,0.0
Austria,2021-04-30,50,59,27.3,7.89,0.0
Austria,2021-04-30,60,69,49.35,9.48,0.0
Austria,2021-04-30,70,79,68.33,20.03,0.01
Austria,2021-04-30,80,,91.68,72.79,0.01
Austria,2021-05-07,0,4,0.01,0.0,0.0
Austria,2021-05-07,10,14,0.02,0.0,0.0
Austria,2021-05-07,15,17,1.35,0.52,0.0
Austria,2021-05-07,18,24,11.91,3.65,0.0
Austria,2021-05-07,25,49,19.84,6.08,0.0
Austria,2021-05-07,5,9,0.01,0.0,0.0
Austria,2021-05-07,50,59,34.45,8.91,0.0
Austria,2021-05-07,60,69,58.14,11.7,0.0
Austria,2021-05-07,70,79,71.91,26.64,0.01
Austria,2021-05-07,80,,93.19,74.91,0.01
Austria,2021-05-14,0,4,0.01,0.0,0.0
Austria,2021-05-14,10,14,0.02,0.01,0.0
Austria,2021-05-14,15,17,1.81,0.58,0.0
Austria,2021-05-14,18,24,14.26,4.39,0.0
Austria,2021-05-14,25,49,23.39,7.05,0.0
Austria,2021-05-14,5,9,0.01,0.0,0.0
Austria,2021-05-14,50,59,42.43,10.2,0.0
Austria,2021-05-14,60,69,64.62,13.98,0.0
Austria,2021-05-14,70,79,73.91,30.72,0.01
Austria,2021-05-14,80,,94.19,76.21,0.01
Austria,2021-05-21,0,4,0.01,0.0,0.0
Austria,2021-05-21,10,14,0.03,0.01,0.0
Austria,2021-05-21,15,17,2.71,0.64,0.0
