location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Portugal,2022-02-04,80,,103.89,99.96,93.74
Portugal,2022-02-11,10,14,84.73,60.08,0.09
Portugal,2022-02-11,15,17,95.11,84.35,0.35
Portugal,2022-02-11,18,24,99.41,87.49,31.07
Portugal,2022-02-11,25,49,98.75,89.43,51.63
Portugal,2022-02-11,5,9,46.55,2.72,0.01
Portugal,2022-02-11,50,59,100.96,94.8,78.95
Portugal,2022-02-11,60,69,104.68,98.91,91.36
Portugal,2022-02-11,70,79,107.39,103.56,98.25
Portugal,2022-02-11,80,,103.91,100.0,94.24
Portugal,2022-02-18,10,14,84.94,60.64,0.1
Portugal,2022-02-18,15,17,95.17,84.44,0.39
Portugal,2022-02-18,18,24,99.53,87.62,36.99
Portugal,2022-02-18,25,49,98.81,89.53,54.57
Portugal,2022-02-18,5,9,46.94,3.0,0.01
Portugal,2022-02-18,50,59,100.98,94.85,79.64
Portugal,2022-02-18,60,69,104.69,98.95,91.87
Portugal,2022-02-18,70,79,107.4,103.59,98.71
Portugal,2022-02-18,80,,103.93,100.03,94.64
Portugal,2022-02-25,10,14,85.18,65.31,0.11
Portugal,2022-02-25,15,17,95.21,84.48,0.41
Portugal,2022-02-25,18,24,99.6,87.7,39.23
Portugal,2022-02-25,25,49,98.85,89.58,55.52
Portugal,2022-02-25,5,9,47.61,18.77,0.03
Portugal,2022-02-25,50,59,100.99,94.88,80.0
Portugal,2022-02-25,60,69,104.7,98.97,92.17
Portugal,2022-02-25,70,79,107.41,103.61,99.0
Portugal,2022-02-25,80,,103.94,100.06,94.96
Portugal,2022-03-04,10,14,85.28,65.61,0.11
Portugal,2022-03-04,15,17,95.23,84.52,0.42
Portugal,2022-03-04,18,24,99.63,87.76,40.32
Portugal,2022-03-04,25,49,98.87,89.63,55.98
Portugal,2022-03-04,5,9,47.67,19.11,0.03
Portugal,2022-03-04,50,59,101.0,94.9,80.33
Portugal,2022-03-04,60,69,104.7,98.98,92.45
Portugal,2022-03-04,70,79,107.41,103.62,99.21
Portugal,2022-03-04,80,,103.95,100.07,95.17
